id,class
29465,1
29466,4
29467,0
29468,4
29469,7
29470,9
29471,2
29472,9
29473,5
29474,8
29475,0
29476,5
29477,5
29478,1
29479,9
29480,8
29481,0
29482,3
29483,2
29484,8
29485,7
29486,1
29487,7
29488,1
29489,5
29490,4
29491,9
29492,2
29493,3
29494,6
29495,0
29496,0
29497,2
29498,1
29499,7
29500,5
29501,9
29502,6
29503,1
29504,8
29505,6
29506,7
29507,5
29508,3
29509,7
29510,8
29511,5
29512,7
29513,2
29514,6
29515,2
29516,7
29517,8
29518,9
29519,1
29520,8
29521,6
29522,3
29523,5
29524,3
29525,8
29526,8
29527,6
29528,3
29529,1
29530,2
29531,0
29532,5
29533,3
29534,1
29535,2
29536,3
29537,6
29538,7
29539,3
29540,0
29541,8
29542,7
29543,7
29544,8
29545,0
29546,5
29547,9
29548,3
29549,6
29550,1
29551,7
29552,1
29553,0
29554,9
29555,7
29556,4
29557,6
29558,9
29559,9
29560,4
29561,6
29562,3
29563,4
29564,8
29565,1
29566,9
29567,5
29568,7
29569,8
29570,3
29571,3
29572,2
29573,3
29574,9
29575,9
29576,9
29577,0
29578,3
29579,8
29580,2
29581,0
29582,2
29583,4
29584,5
29585,3
29586,2
29587,4
29588,3
29589,7
29590,9
29591,2
29592,5
29593,2
29594,7
29595,2
29596,5
29597,2
29598,5
29599,2
29600,9
29601,5
29602,1
29603,8
29604,9
29605,0
29606,4
29607,6
29608,6
29609,8
29610,8
29611,3
29612,0
29613,6
29614,6
29615,3
29616,9
29617,3
29618,1
29619,7
29620,1
29621,0
29622,5
29623,5
29624,4
29625,5
29626,8
29627,4
29628,0
29629,5
29630,6
29631,7
29632,2
29633,7
29634,9
29635,1
29636,3
29637,6
29638,2
29639,2
29640,7
29641,4
29642,7
29643,5
29644,9
29645,3
29646,9
29647,1
29648,1
29649,6
29650,3
29651,3
29652,8
29653,5
29654,7
29655,7
29656,9
29657,1
29658,1
29659,8
29660,9
29661,3
29662,3
29663,3
29664,2
29665,2
29666,2
29667,0
29668,8
29669,2
29670,2
29671,3
29672,1
29673,5
29674,9
29675,3
29676,1
29677,8
29678,4
29679,6
29680,4
29681,9
29682,3
29683,0
29684,2
29685,3
29686,1
29687,8
29688,0
29689,6
29690,2
29691,0
29692,8
29693,4
29694,2
29695,7
29696,6
29697,2
29698,8
29699,2
29700,8
29701,5
29702,1
29703,7
29704,9
29705,2
29706,6
29707,4
29708,2
29709,0
29710,5
29711,7
29712,2
29713,2
29714,8
29715,6
29716,2
29717,8
29718,9
29719,6
29720,5
29721,2
29722,4
29723,3
29724,9
29725,4
29726,0
29727,6
29728,2
29729,7
29730,5
29731,1
29732,1
29733,1
29734,8
29735,6
29736,6
29737,2
29738,4
29739,4
29740,1
29741,0
29742,6
29743,4
29744,4
29745,0
29746,9
29747,5
29748,3
29749,2
29750,7
29751,0
29752,7
29753,1
29754,3
29755,5
29756,2
29757,3
29758,8
29759,5
29760,2
29761,0
29762,8
29763,3
29764,2
29765,1
29766,2
29767,1
29768,1
29769,4
29770,6
29771,1
29772,8
29773,8
29774,4
29775,5
29776,8
29777,4
29778,0
29779,1
29780,3
29781,6
29782,3
29783,1
29784,7
29785,2
29786,5
29787,9
29788,1
29789,9
29790,8
29791,5
29792,3
29793,2
29794,0
29795,4
29796,0
29797,1
29798,7
29799,6
29800,5
29801,9
29802,6
29803,1
29804,4
29805,3
29806,1
29807,8
29808,3
29809,4
29810,9
29811,1
29812,2
29813,8
29814,5
29815,5
29816,6
29817,1
29818,9
29819,3
29820,0
29821,5
29822,4
29823,5
29824,7
29825,7
29826,2
29827,5
29828,0
29829,3
29830,2
29831,8
29832,6
29833,5
29834,6
29835,0
29836,5
29837,0
29838,8
29839,7
29840,1
29841,0
29842,6
29843,7
29844,7
29845,4
29846,0
29847,1
29848,5
29849,3
29850,8
29851,0
29852,4
29853,9
29854,4
29855,6
29856,8
29857,7
29858,9
29859,5
29860,8
29861,7
29862,2
29863,5
29864,3
29865,6
29866,5
29867,9
29868,6
29869,6
29870,3
29871,2
29872,7
29873,4
29874,7
29875,1
29876,6
29877,9
29878,6
29879,1
29880,5
29881,6
29882,9
29883,1
29884,3
29885,4
29886,9
29887,0
29888,4
29889,6
29890,0
29891,1
29892,9
29893,8
29894,1
29895,6
29896,8
29897,3
29898,5
29899,0
29900,5
29901,6
29902,5
29903,5
29904,9
29905,1
29906,8
29907,3
29908,5
29909,2
29910,1
29911,1
29912,7
29913,1
29914,8
29915,9
29916,1
29917,5
29918,8
29919,5
29920,1
29921,8
29922,2
29923,1
29924,6
29925,8
29926,5
29927,5
29928,3
29929,0
29930,4
29931,5
29932,6
29933,9
29934,2
29935,1
29936,6
29937,7
29938,1
29939,3
29940,4
29941,2
29942,9
29943,3
29944,5
29945,1
29946,4
29947,1
29948,3
29949,5
29950,5
29951,8
29952,6
29953,9
29954,5
29955,5
29956,6
29957,6
29958,1
29959,5
29960,6
29961,8
29962,0
29963,7
29964,4
29965,3
29966,7
29967,5
29968,2
29969,2
29970,7
29971,3
29972,5
29973,0
29974,6
29975,7
29976,3
29977,1
29978,2
29979,0
29980,4
29981,5
29982,4
29983,1
29984,9
29985,2
29986,4
29987,3
29988,6
29989,5
29990,0
29991,8
29992,4
29993,3
29994,6
29995,5
29996,2
29997,5
29998,8
29999,6
30000,8
30001,7
30002,1
30003,7
30004,4
30005,3
30006,6
30007,8
30008,6
30009,0
30010,8
30011,5
30012,6
30013,0
30014,0
30015,5
30016,3
30017,6
30018,3
30019,6
30020,0
30021,5
30022,5
30023,6
30024,3
30025,1
30026,9
30027,9
30028,5
30029,4
30030,7
30031,0
30032,5
30033,2
30034,7
30035,5
30036,5
30037,6
30038,9
30039,8
30040,0
30041,4
30042,1
30043,7
30044,5
30045,6
30046,6
30047,1
30048,1
30049,5
30050,5
30051,8
30052,0
30053,4
30054,8
30055,8
30056,6
30057,3
30058,6
30059,2
30060,0
30061,1
30062,8
30063,3
30064,0
30065,8
30066,7
30067,2
30068,1
30069,6
30070,1
30071,3
30072,9
30073,8
30074,0
30075,2
30076,6
30077,0
30078,2
30079,5
30080,1
30081,6
30082,1
30083,6
30084,9
30085,1
30086,4
30087,4
30088,9
30089,6
30090,5
30091,3
30092,7
30093,8
30094,3
30095,8
30096,3
30097,9
30098,4
30099,4
30100,2
30101,4
30102,7
30103,7
30104,7
30105,0
30106,7
30107,2
30108,0
30109,9
30110,2
30111,3
30112,6
30113,4
30114,1
30115,2
30116,3
30117,8
30118,4
30119,2
30120,0
30121,2
30122,8
30123,6
30124,3
30125,1
30126,4
30127,5
30128,0
30129,1
30130,2
30131,8
30132,5
30133,6
30134,9
30135,1
30136,5
30137,8
30138,6
30139,4
30140,7
30141,2
30142,4
30143,1
30144,1
30145,5
30146,2
30147,9
30148,0
30149,4
30150,1
30151,0
30152,4
30153,9
30154,3
30155,0
30156,1
30157,6
30158,1
30159,4
30160,7
30161,0
30162,3
30163,9
30164,4
30165,6
30166,6
30167,7
30168,6
30169,0
30170,1
30171,9
30172,2
30173,7
30174,0
30175,6
30176,6
30177,9
30178,6
30179,9
30180,5
30181,8
30182,2
30183,8
30184,3
30185,3
30186,6
30187,7
30188,6
30189,9
30190,7
30191,5
30192,7
30193,0
30194,4
30195,7
30196,6
30197,7
30198,2
30199,8
30200,5
30201,7
30202,2
30203,2
30204,7
30205,3
30206,0
30207,5
30208,7
30209,6
30210,4
30211,1
30212,3
30213,4
30214,4
30215,3
30216,4
30217,6
30218,4
30219,4
30220,8
30221,1
30222,6
30223,0
30224,1
30225,3
30226,0
30227,9
30228,7
30229,3
30230,1
30231,6
30232,3
30233,4
30234,2
30235,1
30236,5
30237,8
30238,4
30239,5
30240,5
30241,0
30242,5
30243,6
30244,1
30245,5
30246,5
30247,9
30248,0
30249,5
30250,2
30251,6
30252,3
30253,8
30254,8
30255,9
30256,0
30257,9
30258,3
30259,4
30260,3
30261,1
30262,0
30263,0
30264,4
30265,7
30266,6
30267,0
30268,3
30269,2
30270,4
30271,0
30272,9
30273,0
30274,1
30275,0
30276,4
30277,7
30278,8
30279,2
30280,8
30281,8
30282,7
30283,0
30284,9
30285,4
30286,3
30287,7
30288,5
30289,3
30290,7
30291,1
30292,3
30293,8
30294,1
30295,3
30296,5
30297,8
30298,4
30299,9
30300,0
30301,1
30302,8
30303,4
30304,6
30305,2
30306,1
30307,2
30308,5
30309,6
30310,7
30311,0
30312,9
30313,4
30314,5
30315,7
30316,3
30317,4
30318,4
30319,5
30320,6
30321,0
30322,5
30323,1
30324,4
30325,3
30326,8
30327,1
30328,6
30329,8
30330,0
30331,8
30332,8
30333,0
30334,0
30335,5
30336,4
30337,6
30338,6
30339,3
30340,6
30341,8
30342,2
30343,7
30344,0
30345,0
30346,2
30347,8
30348,8
30349,3
30350,7
30351,8
30352,8
30353,6
30354,3
30355,6
30356,2
30357,1
30358,5
30359,8
30360,9
30361,0
30362,0
30363,0
30364,8
30365,4
30366,4
30367,2
30368,0
30369,7
30370,0
30371,1
30372,8
30373,3
30374,5
30375,9
30376,1
30377,5
30378,8
30379,5
30380,4
30381,1
30382,7
30383,0
30384,9
30385,8
30386,2
30387,8
30388,7
30389,9
30390,6
30391,3
30392,1
30393,6
30394,0
30395,9
30396,8
30397,2
30398,3
30399,7
30400,1
30401,7
30402,7
30403,5
30404,8
30405,5
30406,2
30407,3
30408,9
30409,4
30410,1
30411,4
30412,2
30413,7
30414,9
30415,0
30416,8
30417,5
30418,8
30419,2
30420,4
30421,8
30422,5
30423,5
30424,2
30425,3
30426,1
30427,9
30428,3
30429,7
30430,6
30431,5
30432,9
30433,1
30434,6
30435,7
30436,6
30437,6
30438,8
30439,4
30440,5
30441,1
30442,2
30443,6
30444,7
30445,0
30446,0
30447,8
30448,7
30449,1
30450,8
30451,0
30452,9
30453,9
30454,8
30455,1
30456,0
30457,0
30458,4
30459,2
30460,0
30461,7
30462,5
30463,0
30464,3
30465,4
30466,6
30467,1
30468,3
30469,9
30470,5
30471,8
30472,5
30473,1
30474,8
30475,6
30476,5
30477,2
30478,5
30479,7
30480,2
30481,8
30482,0
30483,8
30484,5
30485,4
30486,2
30487,6
30488,5
30489,6
30490,6
30491,5
30492,9
30493,3
30494,7
30495,8
30496,5
30497,2
30498,6
30499,8
30500,6
30501,9
30502,3
30503,2
30504,2
30505,3
30506,1
30507,4
30508,1
30509,7
30510,7
30511,1
30512,4
30513,5
30514,7
30515,8
30516,0
30517,1
30518,4
30519,8
30520,8
30521,2
30522,5
30523,5
30524,6
30525,8
30526,2
30527,1
30528,7
30529,1
30530,3
30531,0
30532,5
30533,0
30534,7
30535,9
30536,5
30537,8
30538,5
30539,9
30540,6
30541,1
30542,6
30543,7
30544,4
30545,5
30546,7
30547,6
30548,8
30549,5
30550,0
30551,9
30552,0
30553,6
30554,4
30555,6
30556,5
30557,4
30558,8
30559,0
30560,6
30561,2
30562,6
30563,7
30564,8
30565,7
30566,9
30567,2
30568,8
30569,1
30570,4
30571,5
30572,1
30573,7
30574,0
30575,1
30576,1
30577,5
30578,2
30579,0
30580,6
30581,2
30582,7
30583,0
30584,1
30585,6
30586,8
30587,1
30588,4
30589,6
30590,0
30591,4
30592,1
30593,3
30594,0
30595,4
30596,7
30597,3
30598,5
30599,5
30600,2
30601,1
30602,0
30603,9
30604,2
30605,3
30606,8
30607,7
30608,1
30609,0
30610,4
30611,4
30612,9
30613,2
30614,9
30615,0
30616,2
30617,4
30618,0
30619,9
30620,8
30621,1
30622,7
30623,7
30624,4
30625,7
30626,6
30627,9
30628,6
30629,0
30630,8
30631,2
30632,2
30633,5
30634,3
30635,5
30636,1
30637,9
30638,1
30639,2
30640,2
30641,5
30642,0
30643,3
30644,4
30645,8
30646,9
30647,5
30648,9
30649,5
30650,5
30651,7
30652,7
30653,5
30654,3
30655,3
30656,6
30657,7
30658,9
30659,3
30660,6
30661,6
30662,2
30663,0
30664,1
30665,3
30666,3
30667,1
30668,3
30669,4
30670,3
30671,4
30672,5
30673,5
30674,9
30675,1
30676,1
30677,9
30678,1
30679,6
30680,4
30681,3
30682,8
30683,7
30684,2
30685,4
30686,1
30687,5
30688,5
30689,2
30690,1
30691,1
30692,0
30693,9
30694,5
30695,5
30696,6
30697,2
30698,9
30699,0
30700,2
30701,8
30702,6
30703,4
30704,4
30705,6
30706,0
30707,7
30708,5
30709,4
30710,6
30711,9
30712,1
30713,2
30714,2
30715,2
30716,3
30717,2
30718,2
30719,4
30720,5
30721,9
30722,6
30723,0
30724,2
30725,6
30726,9
30727,8
30728,0
30729,9
30730,8
30731,0
30732,3
30733,2
30734,2
30735,5
30736,9
30737,4
30738,8
30739,8
30740,3
30741,0
30742,6
30743,3
30744,2
30745,9
30746,4
30747,0
30748,2
30749,5
30750,4
30751,4
30752,2
30753,6
30754,0
30755,0
30756,2
30757,8
30758,6
30759,3
30760,7
30761,1
30762,0
30763,6
30764,7
30765,8
30766,0
30767,1
30768,3
30769,2
30770,5
30771,0
30772,6
30773,3
30774,5
30775,1
30776,5
30777,8
30778,6
30779,6
30780,4
30781,8
30782,4
30783,4
30784,9
30785,6
30786,8
30787,3
30788,3
30789,1
30790,5
30791,7
30792,7
30793,6
30794,3
30795,3
30796,3
30797,5
30798,5
30799,4
30800,2
30801,0
30802,7
30803,2
30804,6
30805,0
30806,5
30807,6
30808,4
30809,1
30810,2
30811,7
30812,2
30813,6
30814,4
30815,9
30816,3
30817,5
30818,0
30819,0
30820,0
30821,0
30822,1
30823,2
30824,5
30825,6
30826,0
30827,5
30828,9
30829,9
30830,7
30831,9
30832,9
30833,1
30834,0
30835,7
30836,1
30837,7
30838,1
30839,9
30840,5
30841,5
30842,0
30843,5
30844,0
30845,4
30846,8
30847,1
30848,8
30849,9
30850,2
30851,4
30852,6
30853,2
30854,9
30855,7
30856,9
30857,9
30858,8
30859,8
30860,0
30861,5
30862,4
30863,9
30864,4
30865,3
30866,4
30867,8
30868,5
30869,4
30870,2
30871,9
30872,5
30873,5
30874,7
30875,1
30876,7
30877,1
30878,2
30879,0
30880,7
30881,9
30882,3
30883,2
30884,2
30885,6
30886,6
30887,4
30888,7
30889,4
30890,4
30891,4
30892,7
30893,3
30894,5
30895,2
30896,8
30897,0
30898,8
30899,6
30900,9
30901,9
30902,1
30903,1
30904,8
30905,8
30906,1
30907,4
30908,7
30909,4
30910,5
30911,7
30912,5
30913,4
30914,5
30915,1
30916,5
30917,0
30918,8
30919,4
30920,8
30921,7
30922,9
30923,0
30924,0
30925,9
30926,9
30927,2
30928,6
30929,8
30930,4
30931,3
30932,8
30933,2
30934,0
30935,8
30936,5
30937,3
30938,6
30939,6
30940,4
30941,2
30942,0
30943,7
30944,3
30945,4
30946,4
30947,8
30948,1
30949,1
30950,6
30951,8
30952,3
30953,5
30954,0
30955,5
30956,4
30957,2
30958,7
30959,2
30960,3
30961,7
30962,3
30963,5
30964,9
30965,2
30966,7
30967,8
30968,0
30969,1
30970,1
30971,0
30972,9
30973,2
30974,2
30975,2
30976,3
30977,3
30978,6
30979,5
30980,4
30981,4
30982,2
30983,5
30984,5
30985,3
30986,9
30987,2
30988,2
30989,0
30990,1
30991,7
30992,8
30993,7
30994,3
30995,5
30996,6
30997,5
30998,3
30999,7
31000,7
31001,0
31002,6
31003,6
31004,1
31005,1
31006,4
31007,8
31008,4
31009,3
31010,6
31011,1
31012,2
31013,2
31014,6
31015,1
31016,1
31017,2
31018,1
31019,2
31020,7
31021,0
31022,0
31023,4
31024,0
31025,7
31026,5
31027,8
31028,1
31029,3
31030,4
31031,4
31032,0
31033,2
31034,8
31035,0
31036,7
31037,9
31038,8
31039,9
31040,2
31041,1
31042,1
31043,6
31044,7
31045,4
31046,8
31047,6
31048,8
31049,5
31050,4
31051,4
31052,5
31053,2
31054,3
31055,5
31056,6
31057,1
31058,6
31059,1
31060,0
31061,6
31062,4
31063,5
31064,6
31065,0
31066,7
31067,6
31068,8
31069,5
31070,7
31071,3
31072,3
31073,2
31074,9
31075,9
31076,4
31077,5
31078,0
31079,4
31080,0
31081,6
31082,7
31083,4
31084,7
31085,3
31086,3
31087,9
31088,4
31089,8
31090,4
31091,2
31092,3
31093,8
31094,4
31095,3
31096,6
31097,4
31098,7
31099,3
31100,4
31101,3
31102,4
31103,3
31104,5
31105,3
31106,1
31107,9
31108,3
31109,9
31110,8
31111,7
31112,2
31113,9
31114,9
31115,9
31116,8
31117,6
31118,4
31119,6
31120,6
31121,2
31122,1
31123,6
31124,0
31125,7
31126,2
31127,1
31128,6
31129,9
31130,3
31131,2
31132,9
31133,2
31134,0
31135,1
31136,4
31137,2
31138,9
31139,0
31140,5
31141,7
31142,3
31143,7
31144,2
31145,2
31146,7
31147,0
31148,3
31149,7
31150,1
31151,6
31152,6
31153,6
31154,2
31155,3
31156,5
31157,8
31158,8
31159,9
31160,6
31161,2
31162,1
31163,1
31164,8
31165,7
31166,8
31167,7
31168,1
31169,4
31170,4
31171,2
31172,4
31173,0
31174,2
31175,5
31176,2
31177,7
31178,3
31179,1
31180,5
31181,0
31182,2
31183,5
31184,6
31185,5
31186,2
31187,1
31188,3
31189,4
31190,4
31191,2
31192,0
31193,2
31194,8
31195,2
31196,0
31197,8
31198,4
31199,3
31200,8
31201,2
31202,9
31203,1
31204,1
31205,6
31206,7
31207,7
31208,6
31209,4
31210,2
31211,2
31212,1
31213,2
31214,7
31215,0
31216,7
31217,7
31218,9
31219,1
31220,0
31221,9
31222,1
31223,6
31224,1
31225,2
31226,9
31227,3
31228,3
31229,1
31230,9
31231,5
31232,5
31233,1
31234,1
31235,8
31236,5
31237,9
31238,7
31239,2
31240,6
31241,3
31242,0
31243,9
31244,0
31245,8
31246,0
31247,0
31248,1
31249,3
31250,0
31251,5
31252,4
31253,8
31254,8
31255,8
31256,6
31257,1
31258,9
31259,5
31260,0
31261,0
31262,7
31263,9
31264,4
31265,7
31266,8
31267,7
31268,1
31269,7
31270,2
31271,7
31272,2
31273,8
31274,0
31275,1
31276,1
31277,3
31278,3
31279,8
31280,1
31281,1
31282,4
31283,1
31284,2
31285,2
31286,2
31287,8
31288,8
31289,3
31290,7
31291,8
31292,9
31293,5
31294,3
31295,2
31296,8
31297,1
31298,6
31299,9
31300,3
31301,7
31302,4
31303,3
31304,5
31305,7
31306,7
31307,0
31308,9
31309,6
31310,5
31311,6
31312,2
31313,4
31314,8
31315,6
31316,0
31317,0
31318,9
31319,2
31320,2
31321,5
31322,6
31323,4
31324,3
31325,7
31326,5
31327,9
31328,9
31329,3
31330,7
31331,1
31332,4
31333,4
31334,6
31335,2
31336,0
31337,3
31338,5
31339,6
31340,8
31341,2
31342,5
31343,8
31344,7
31345,3
31346,3
31347,7
31348,3
31349,0
31350,4
31351,3
31352,6
31353,5
31354,6
31355,4
31356,6
31357,2
31358,9
31359,9
31360,0
31361,5
31362,2
31363,1
31364,3
31365,9
31366,7
31367,4
31368,1
31369,7
31370,2
31371,5
31372,7
31373,7
31374,7
31375,8
31376,6
31377,7
31378,7
31379,8
31380,4
31381,1
31382,7
31383,9
31384,6
31385,7
31386,1
31387,8
31388,6
31389,3
31390,0
31391,6
31392,5
31393,5
31394,2
31395,7
31396,8
31397,7
31398,2
31399,7
31400,9
31401,6
31402,4
31403,3
31404,3
31405,0
31406,1
31407,1
31408,0
31409,6
31410,2
31411,8
31412,2
31413,7
31414,1
31415,7
31416,2
31417,6
31418,0
31419,5
31420,7
31421,8
31422,3
31423,0
31424,1
31425,3
31426,7
31427,9
31428,4
31429,5
31430,8
31431,2
31432,0
31433,5
31434,5
31435,6
31436,5
31437,1
31438,4
31439,6
31440,0
31441,6
31442,9
31443,8
31444,4
31445,2
31446,5
31447,9
31448,0
31449,3
31450,0
31451,8
31452,4
31453,0
31454,2
31455,5
31456,7
31457,3
31458,6
31459,0
31460,5
31461,6
31462,7
31463,0
31464,4
31465,1
31466,6
31467,8
31468,3
31469,2
31470,2
31471,4
31472,8
31473,0
31474,5
31475,2
31476,9
31477,3
31478,2
31479,5
31480,1
31481,6
31482,0
31483,4
31484,1
31485,1
31486,3
31487,4
31488,5
31489,5
31490,1
31491,0
31492,0
31493,0
31494,4
31495,5
31496,2
31497,1
31498,8
31499,6
31500,1
31501,7
31502,5
31503,8
31504,0
31505,7
31506,4
31507,7
31508,8
31509,0
31510,5
31511,9
31512,0
31513,2
31514,9
31515,2
31516,2
31517,0
31518,9
31519,1
31520,7
31521,5
31522,3
31523,9
31524,9
31525,2
31526,5
31527,7
31528,7
31529,0
31530,6
31531,3
31532,6
31533,7
31534,0
31535,7
31536,3
31537,0
31538,6
31539,1
31540,2
31541,4
31542,1
31543,5
31544,6
31545,9
31546,2
31547,9
31548,9
31549,2
31550,8
31551,8
31552,5
31553,8
31554,5
31555,9
31556,9
31557,9
31558,9
31559,2
31560,8
31561,8
31562,2
31563,9
31564,1
31565,1
31566,8
31567,2
31568,6
31569,6
31570,2
31571,3
31572,3
31573,5
31574,7
31575,8
31576,4
31577,4
31578,5
31579,6
31580,8
31581,9
31582,8
31583,9
31584,2
31585,3
31586,4
31587,2
31588,6
31589,4
31590,1
31591,2
31592,1
31593,9
31594,5
31595,9
31596,6
31597,7
31598,1
31599,5
31600,2
31601,8
31602,4
31603,4
31604,0
31605,5
31606,3
31607,1
31608,5
31609,1
31610,5
31611,9
31612,9
31613,2
31614,4
31615,6
31616,3
31617,6
31618,4
31619,2
31620,5
31621,9
31622,9
31623,1
31624,4
31625,1
31626,2
31627,5
31628,5
31629,4
31630,3
31631,1
31632,7
31633,6
31634,1
31635,6
31636,1
31637,1
31638,8
31639,8
31640,6
31641,4
31642,4
31643,4
31644,8
31645,3
31646,1
31647,4
31648,6
31649,8
31650,7
31651,2
31652,4
31653,1
31654,6
31655,2
31656,7
31657,8
31658,1
31659,8
31660,1
31661,6
31662,7
31663,5
31664,1
31665,4
31666,3
31667,5
31668,7
31669,6
31670,5
31671,7
31672,8
31673,8
31674,7
31675,0
31676,0
31677,5
31678,6
31679,7
31680,9
31681,2
31682,0
31683,4
31684,3
31685,9
31686,6
31687,3
31688,6
31689,6
31690,1
31691,5
31692,6
31693,8
31694,6
31695,3
31696,7
31697,8
31698,2
31699,3
31700,4
31701,0
31702,8
31703,7
31704,7
31705,9
31706,4
31707,8
31708,3
31709,0
31710,6
31711,0
31712,1
31713,7
31714,8
31715,8
31716,1
31717,0
31718,3
31719,7
31720,3
31721,0
31722,5
31723,0
31724,9
31725,5
31726,1
31727,8
31728,2
31729,9
31730,5
31731,2
31732,4
31733,9
31734,8
31735,5
31736,4
31737,8
31738,2
31739,0
31740,3
31741,8
31742,0
31743,4
31744,8
31745,6
31746,1
31747,6
31748,7
31749,9
31750,5
31751,8
31752,1
31753,0
31754,6
31755,0
31756,0
31757,6
31758,0
31759,7
31760,1
31761,6
31762,9
31763,8
31764,9
31765,7
31766,8
31767,4
31768,5
31769,8
31770,5
31771,5
31772,4
31773,2
31774,9
31775,5
31776,3
31777,0
31778,9
31779,8
31780,6
31781,6
31782,3
31783,3
31784,4
31785,5
31786,0
31787,9
31788,8
31789,4
31790,4
31791,3
31792,9
31793,9
31794,7
31795,3
31796,4
31797,1
31798,2
31799,8
31800,2
31801,5
31802,1
31803,2
31804,9
31805,9
31806,4
31807,8
31808,4
31809,7
31810,6
31811,5
31812,8
31813,8
31814,1
31815,1
31816,5
31817,4
31818,9
31819,1
31820,7
31821,3
31822,3
31823,3
31824,6
31825,4
31826,2
31827,0
31828,3
31829,8
31830,1
31831,6
31832,6
31833,0
31834,8
31835,5
31836,8
31837,0
31838,2
31839,2
31840,5
31841,9
31842,4
31843,6
31844,1
31845,9
31846,4
31847,7
31848,7
31849,7
31850,3
31851,1
31852,3
31853,5
31854,2
31855,3
31856,1
31857,5
31858,7
31859,4
31860,4
31861,9
31862,5
31863,8
31864,1
31865,9
31866,0
31867,4
31868,5
31869,0
31870,5
31871,9
31872,9
31873,4
31874,4
31875,2
31876,1
31877,5
31878,4
31879,6
31880,9
31881,9
31882,2
31883,0
31884,8
31885,5
31886,7
31887,2
31888,4
31889,0
31890,5
31891,1
31892,7
31893,8
31894,5
31895,2
31896,5
31897,9
31898,8
31899,5
31900,7
31901,7
31902,8
31903,3
31904,1
31905,5
31906,9
31907,3
31908,2
31909,0
31910,6
31911,4
31912,9
31913,0
31914,9
31915,1
31916,6
31917,0
31918,3
31919,9
31920,9
31921,9
31922,9
31923,9
31924,8
31925,7
31926,4
31927,5
31928,8
31929,0
31930,8
31931,1
31932,6
31933,4
31934,9
31935,5
31936,3
31937,5
31938,2
31939,1
31940,7
31941,7
31942,4
31943,6
31944,2
31945,2
31946,4
31947,0
31948,2
31949,0
31950,8
31951,9
31952,8
31953,3
31954,3
31955,4
31956,2
31957,1
31958,8
31959,1
31960,3
31961,7
31962,7
31963,6
31964,5
31965,3
31966,6
31967,3
31968,3
31969,5
31970,1
31971,7
31972,2
31973,7
31974,5
31975,7
31976,8
31977,4
31978,6
31979,2
31980,8
31981,6
31982,3
31983,5
31984,4
31985,5
31986,9
31987,8
31988,3
31989,8
31990,1
31991,3
31992,4
31993,6
31994,5
31995,3
31996,5
31997,1
31998,5
31999,3
32000,0
32001,2
32002,7
32003,6
32004,7
32005,4
32006,6
32007,9
32008,4
32009,2
32010,9
32011,6
32012,8
32013,4
32014,6
32015,3
32016,5
32017,9
32018,9
32019,1
32020,3
32021,8
32022,1
32023,2
32024,8
32025,2
32026,8
32027,8
32028,0
32029,3
32030,0
32031,7
32032,3
32033,9
32034,0
32035,9
32036,7
32037,6
32038,7
32039,2
32040,0
32041,6
32042,0
32043,9
32044,2
32045,5
32046,2
32047,2
32048,2
32049,5
32050,5
32051,4
32052,7
32053,1
32054,6
32055,4
32056,4
32057,6
32058,8
32059,9
32060,4
32061,1
32062,0
32063,9
32064,7
32065,4
32066,3
32067,0
32068,8
32069,4
32070,3
32071,6
32072,3
32073,2
32074,3
32075,1
32076,0
32077,0
32078,7
32079,4
32080,9
32081,2
32082,8
32083,3
32084,5
32085,3
32086,3
32087,1
32088,1
32089,7
32090,0
32091,5
32092,3
32093,3
32094,2
32095,4
32096,7
32097,7
32098,8
32099,6
32100,2
32101,6
32102,3
32103,2
32104,1
32105,4
32106,6
32107,0
32108,4
32109,0
32110,2
32111,9
32112,6
32113,2
32114,9
32115,8
32116,6
32117,3
32118,0
32119,5
32120,2
32121,1
32122,5
32123,9
32124,9
32125,7
32126,5
32127,6
32128,7
32129,5
32130,6
32131,2
32132,9
32133,0
32134,0
32135,9
32136,8
32137,6
32138,6
32139,9
32140,1
32141,0
32142,8
32143,5
32144,6
32145,6
32146,1
32147,3
32148,2
32149,7
32150,0
32151,4
32152,9
32153,4
32154,4
32155,2
32156,6
32157,1
32158,2
32159,3
32160,1
32161,0
32162,8
32163,1
32164,6
32165,7
32166,3
32167,3
32168,8
32169,0
32170,6
32171,9
32172,1
32173,5
32174,6
32175,2
32176,9
32177,3
32178,5
32179,4
32180,0
32181,3
32182,2
32183,5
32184,9
32185,1
32186,5
32187,5
32188,0
32189,8
32190,8
32191,4
32192,0
32193,5
32194,7
32195,8
32196,2
32197,7
32198,8
32199,0
32200,9
32201,2
32202,6
32203,8
32204,6
32205,0
32206,3
32207,0
32208,3
32209,4
32210,6
32211,0
32212,0
32213,6
32214,8
32215,7
32216,2
32217,0
32218,3
32219,2
32220,7
32221,9
32222,8
32223,9
32224,6
32225,3
32226,2
32227,2
32228,5
32229,5
32230,6
32231,1
32232,8
32233,3
32234,5
32235,7
32236,5
32237,1
32238,5
32239,7
32240,4
32241,3
32242,3
32243,4
32244,8
32245,7
32246,9
32247,0
32248,1
32249,2
32250,9
32251,1
32252,0
32253,6
32254,0
32255,9
32256,6
32257,5
32258,4
32259,7
32260,8
32261,0
32262,7
32263,0
